4.5.2020 00:00;8924.14;8974.34;8528.42;8882.87;1.001.897.499.887;0.00
3.5.2020 00:00;8982.56;9207.82;8723.78;8915.98;921.827.490.900;-0.01
2.5.2020 00:00;8836.00;9022.00;8760.00;8983.79;552.426.706.572;0.02
1.5.2020 00:00;8629.72;9075.00;8616.17;8832.44;1.137.968.574.201;0.02
30.4.2020 00:00;8789.79;9485.26;8407.00;8627.32;2.405.773.933.525;-0.02
29.4.2020 00:00;7762.07;8970.00;7717.14;8790.32;2.639.609.715.679;0.12
28.4.2020 00:00;7794.22;7798.42;7650.00;7767.79;724.895.596.950;0.00
27.4.2020 00:00;7708.87;7813.68;7637.03;7786.41;687.802.253.788;0.01
26.4.2020 00:00;7565.00;7718.00;7485.00;7701.73;524.754.081.807;0.02
25.4.2020 00:00;7518.81;7723.77;7432.80;7547.56;380.082.773.036;0.01
24.4.2020 00:00;7494.20;7612.91;7391.57;7505.53;735.710.670.681;0.00
23.4.2020 00:00;7138.29;7756.69;7031.07;7484.58;1.477.954.814.354;0.05
22.4.2020 00:00;6850.60;7171.26;6819.59;7137.79;627.340.631.495;0.04
21.4.2020 00:00;6833.00;6950.98;6774.48;6854.98;557.095.619.043;0.00
20.4.2020 00:00;7124.27;7220.00;6757.75;6841.00;1.136.500.931.766;-0.04
19.4.2020 00:00;7265.94;7276.21;7057.46;7126.40;466.219.209.244;-0.02
18.4.2020 00:00;7020.13;7306.15;7020.13;7262.26;510.250.261.952;0.03
17.4.2020 00:00;7121.35;7158.22;6995.39;7024.19;853.961.835.086;-0.01
16.4.2020 00:00;6619.00;7224.18;6472.67;7111.67;1.572.669.637.377;0.07
15.4.2020 00:00;6868.88;6940.00;6598.55;6619.00;810.973.234.254;-0.04
14.4.2020 00:00;6864.66;6991.00;6766.96;6879.75;727.568.657.382;0.00
13.4.2020 00:00;6908.21;6914.01;6542.91;6864.22;1.083.757.453.223;-0.01
12.4.2020 00:00;6882.75;7201.76;6790.74;6908.24;726.451.928.043;0.00
11.4.2020 00:00;6866.03;6955.59;6771.24;6883.18;332.667.476.213;0.00
10.4.2020 00:00;7299.12;7306.10;6750.15;6877.03;1.072.786.685.616;-0.06
9.4.2020 00:00;7370.85;7376.59;7107.38;7293.93;832.492.177.270;-0.01
8.4.2020 00:00;7204.78;7428.95;7152.00;7367.36;872.021.050.049;0.02
7.4.2020 00:00;7335.85;7469.00;7077.00;7202.73;1.166.901.426.524;-0.02
6.4.2020 00:00;6780.57;7376.59;6773.75;7352.43;1.368.303.789.416;0.08
5.4.2020 00:00;6887.22;6914.01;6678.51;6775.20;398.197.692.417;-0.02
4.4.2020 00:00;6737.36;7014.00;6655.54;6879.61;601.851.563.233;0.02
3.4.2020 00:00;6789.63;7047.96;6610.00;6742.57;1.057.010.640.235;-0.01
2.4.2020 00:00;6669.95;7236.39;6575.13;6801.99;1.721.282.067.331;0.02
1.4.2020 00:00;6428.74;6710.21;6137.71;6652.07;1.131.914.793.815;0.03
31.3.2020 00:00;6408.95;6527.24;6337.42;6421.14;634.229.832.651;0.00
30.3.2020 00:00;5878.47;6630.00;5856.00;6407.77;1.497.444.416.300;0.08
29.3.2020 00:00;6275.11;6278.24;5869.00;5870.90;929.893.905.110;-0.07
28.3.2020 00:00;6376.03;6376.03;6030.51;6253.08;1.161.349.398.164;-0.02
27.3.2020 00:00;6765.15;6872.67;6210.00;6376.03;1.081.628.556.504;-0.06
26.3.2020 00:00;6695.47;6798.89;6528.07;6760.72;739.370.723.365;0.01
25.3.2020 00:00;6768.64;6989.04;6457.17;6692.22;1.667.573.512.097;-0.01
24.3.2020 00:00;6494.70;6893.00;6400.01;6768.64;1.971.909.402.414;0.04
23.3.2020 00:00;5816.57;6629.79;5686.34;6493.51;1.905.380.456.405;0.10
22.3.2020 00:00;6199.17;6419.00;5705.00;5813.15;1.081.338.456.907;-0.06
21.3.2020 00:00;6207.66;6461.91;5866.44;6187.78;1.179.672.656.887;0.00
20.3.2020 00:00;6192.94;7139.00;5670.00;6210.14;3.008.250.248.252;0.00
19.3.2020 00:00;5413.00;6433.98;5266.38;6181.18;2.478.373.487.365;0.13
